fecha,hora_deteccion,id_turno,id_tipo_trafico,numero,id_status,id_rumbo,latitud,longitud,referencia_deteccion,estado_deteccion,id_pais_deteccion,fecha_pcr,hora_pcr,latitud_pcr,longitud_pcr,referencia_pcr,estado_pcr,id_pais_pcr,id_resultado,observaciones,id_responsable_turno,elemento_capturo
16/02/2024,00:56:40,1,4,3,2,1,20.241003,-107.56379,46 km al sur de Lake Williamborough,Veracruz,7,16/02/2024,09:34:11,20.270177,-107.533689,63 km al oeste de North Stephanieville,Veracruz,7,1,Aseguramiento de aeronave,1,4
26/07/2023,08:25:23,3,3,3,1,2,19.136782,-89.044104,85 km al este de New Audreymouth,Villahermosa,3,26/07/2023,09:36:01,19.182988,-88.970039,45 km al este de Lake Katherine,Villahermosa,3,2,Aseguramiento de aeronave y detención de dos personas,1,1
23/10/2023,02:22:08,3,4,2,2,1,25.195905,-111.286937,24 km al oeste de Swansonberg,Veracruz,3,23/10/2023,12:47:20,25.15121,-111.216928,26 km al este de Taylormouth,Veracruz,3,2,Aseguramiento de aeronave y detención de dos personas,2,1
01/09/2023,09:18:51,1,3,3,2,2,28.523785,-114.110811,48 km al oeste de Lake Deborah,San Jose,8,01/09/2023,03:12:27,28.497274,-114.103247,85 km al sur de New Gabriellahaven,San Jose,8,2,Identificación de aeronave sin contacto,2,4
25/05/2024,23:48:02,3,4,1,1,2,24.275595,-105.935441,40 km al oeste de Chadstad,Monterrey,1,25/05/2024,22:53:59,24.2566,-105.921193,99 km al oeste de New Michelle,Monterrey,1,1,Aseguramiento de aeronave y carga,1,2
28/12/2023,00:14:52,2,3,4,2,1,25.791723,-98.578088,97 km al norte de Johnsonstad,Hermosillo,6,28/12/2023,18:42:57,25.823054,-98.588828,96 km al este de North Madison,Hermosillo,6,2,Aseguramiento de aeronave y detención de dos personas,2,2
02/02/2024,03:30:33,2,4,4,1,1,20.034435,-100.104132,14 km al este de Reneeville,Veracruz,7,02/02/2024,20:47:47,20.016808,-100.05549,94 km al norte de Lake Jessica,Veracruz,7,1,Identificación de aeronave sin contacto,1,1
20/10/2023,19:05:48,2,3,3,2,1,18.609487,-102.122567,34 km al este de Thomasberg,Durango,9,20/10/2023,20:43:06,18.533223,-102.046061,44 km al oeste de Georgetown,Durango,9,1,Aseguramiento de aeronave y detención de dos personas,2,1
26/02/2024,11:13:24,3,2,3,1,1,17.186379,-104.620259,47 km al oeste de Brianport,El Salvador,6,26/02/2024,16:29:58,17.145365,-104.674298,50 km al norte de New Kevinburgh,El Salvador,6,2,Identificación de aeronave sin contacto,2,1
24/10/2023,17:14:43,2,4,3,2,1,22.808922,-106.867603,91 km al oeste de New Brian,Aguascalientes,9,24/10/2023,19:30:18,22.783815,-106.892028,53 km al oeste de New Philip,Aguascalientes,9,1,No se tuvo contacto con la aeronave,2,2
28/11/2023,20:23:43,2,2,3,2,2,24.554238,-116.858765,76 km al norte de South Josephtown,Monterrey,2,28/11/2023,12:09:02,24.580527,-116.769584,61 km al este de North Garyberg,Monterrey,2,1,Identificación de aeronave sin contacto,1,1
01/04/2024,17:07:03,3,1,4,1,2,28.663454,-104.713926,41 km al este de Riosview,Guadalajara,10,01/04/2024,10:26:11,28.65695,-104.743474,90 km al sur de New Johnshire,Guadalajara,10,2,Identificación de aeronave sin contacto,1,3
27/10/2023,13:54:19,1,1,1,1,1,23.976391,-98.845283,56 km al norte de West Adam,Tepic,7,27/10/2023,05:45:01,24.059899,-98.898385,55 km al norte de Carolhaven,Tepic,7,2,Identificación de aeronave sin contacto,1,4
20/06/2024,02:17:44,2,2,4,2,1,28.075833,-99.766475,19 km al sur de West Kathymouth,CDMX,4,20/06/2024,11:30:05,28.076096,-99.720524,61 km al norte de Angiehaven,CDMX,4,1,Identificación de aeronave sin contacto,2,2
15/09/2023,07:37:45,2,4,2,1,1,29.986123,-106.234734,48 km al norte de South Christophermouth,Durango,7,15/09/2023,13:06:57,30.067594,-106.328309,60 km al oeste de Brettport,Durango,7,2,No se tuvo contacto con la aeronave,1,1
08/05/2024,18:40:43,1,3,2,1,2,26.473349,-103.469572,57 km al norte de New Janicefort,Punta Espada,4,08/05/2024,16:00:23,26.531414,-103.381729,66 km al este de Port Amanda,Punta Espada,4,1,Aseguramiento de aeronave,2,3
14/04/2024,01:16:27,2,3,1,1,2,29.165805,-109.118863,82 km al oeste de South Kaitlyn,Aguascalientes,7,14/04/2024,11:58:53,29.087641,-109.042851,43 km al oeste de Riverahaven,Aguascalientes,7,2,Aseguramiento de aeronave y carga,2,2
12/11/2023,19:34:40,1,2,3,2,1,18.946713,-87.535288,31 km al norte de Heatherburgh,Querétaro,5,12/11/2023,11:31:55,18.927328,-87.519239,46 km al este de East Jamesland,Querétaro,5,1,Aseguramiento de aeronave,1,1
05/01/2024,01:52:00,3,3,2,2,2,29.728412,-106.464147,44 km al norte de East Jackbury,Tamaulipas,7,05/01/2024,07:01:10,29.689643,-106.385539,21 km al norte de East Julia,Tamaulipas,7,2,Aseguramiento de aeronave,2,1
19/10/2023,08:25:54,1,1,2,2,1,26.881288,-111.188177,18 km al este de East Susan,Sinaloa,2,19/10/2023,02:50:34,26.790064,-111.255217,45 km al norte de Cynthiaton,Sinaloa,2,2,Identificación de aeronave sin contacto,2,2
24/04/2024,19:25:49,3,3,3,2,2,25.281214,-109.863647,26 km al oeste de Nealmouth,Guadalajara,9,24/04/2024,05:04:25,25.210489,-109.875916,88 km al oeste de Buckstad,Guadalajara,9,1,Identificación de aeronave sin contacto,2,2
14/10/2023,16:03:28,3,3,1,2,2,22.452083,-87.704958,60 km al oeste de Lake Steven,Veracruz,5,14/10/2023,21:26:04,22.454559,-87.694959,96 km al sur de Huntville,Veracruz,5,1,No se tuvo contacto con la aeronave,2,3
23/02/2024,11:24:39,2,2,1,1,2,21.147453,-111.137142,59 km al este de Heatherview,El Salvador,2,23/02/2024,13:40:03,21.05046,-111.05787,81 km al oeste de Amandaview,El Salvador,2,2,Aseguramiento de aeronave y detención de dos personas,2,1
05/01/2024,12:15:32,1,2,2,1,1,28.060321,-93.976915,29 km al este de Lake Judytown,Durango,3,05/01/2024,05:30:34,28.07948,-94.010166,85 km al sur de Thomasburgh,Durango,3,1,No se tuvo contacto con la aeronave,2,4
23/05/2024,08:03:29,1,3,1,2,2,29.145448,-95.454316,31 km al este de South Arianachester,Belmopan,1,23/05/2024,01:53:32,29.100554,-95.372743,10 km al este de Shawside,Belmopan,1,1,Aseguramiento de aeronave y carga,1,1
06/09/2023,23:12:27,3,3,4,1,1,29.721429,-96.926186,70 km al norte de East Stevenhaven,Aguascalientes,3,06/09/2023,07:29:57,29.810527,-96.857836,14 km al este de Justinstad,Aguascalientes,3,1,Aseguramiento de aeronave y detención de dos personas,2,1
28/06/2023,23:19:28,1,4,3,2,2,18.372777,-106.199731,80 km al oeste de Lake Todd,CDMX,3,28/06/2023,14:10:00,18.3307,-106.200596,51 km al oeste de North Jeffery,CDMX,3,2,Aseguramiento de aeronave y detención de dos personas,1,3
07/07/2023,04:37:54,1,4,4,1,2,19.684925,-101.022126,77 km al norte de Jasonview,Durango,7,07/07/2023,13:45:38,19.726401,-100.969237,18 km al este de West Jeffreybury,Durango,7,1,Aseguramiento de aeronave y detención de dos personas,1,1
08/02/2024,12:41:53,1,1,4,2,1,22.717039,-92.195422,45 km al norte de Lewisfort,Belmopan,9,08/02/2024,11:24:15,22.742128,-92.239548,58 km al norte de Port Lesliehaven,Belmopan,9,1,Identificación de aeronave sin contacto,2,2
28/07/2023,05:35:45,3,3,2,1,2,24.067545,-108.854872,13 km al sur de Johnmouth,Belmopan,4,28/07/2023,07:19:25,24.031162,-108.826211,45 km al sur de New Sarah,Belmopan,4,2,Aseguramiento de aeronave,2,4
20/07/2023,19:59:28,2,3,3,1,2,24.773405,-90.605089,22 km al oeste de West Maureenberg,Cambutal,7,20/07/2023,09:33:33,24.872327,-90.57731,84 km al este de Stephanieborough,Cambutal,7,1,Aseguramiento de aeronave y detención de dos personas,1,3
24/09/2023,12:24:02,3,2,3,2,1,20.731483,-97.21103,18 km al oeste de Jessicaland,Zacatecas,7,24/09/2023,11:03:59,20.794044,-97.302253,38 km al norte de Matthewburgh,Zacatecas,7,2,Identificación de aeronave sin contacto,2,3
10/12/2023,11:52:58,1,1,1,1,2,18.84476,-111.282592,62 km al este de Holtton,Baja California,2,10/12/2023,23:22:05,18.81094,-111.210486,16 km al este de New Greg,Baja California,2,1,Aseguramiento de aeronave y detención de dos personas,1,3
17/07/2023,01:21:43,3,1,3,2,2,24.710304,-102.53085,36 km al este de Robersonton,Guadalajara,10,17/07/2023,15:54:25,24.716399,-102.475012,58 km al este de Port Krystalside,Guadalajara,10,1,No se tuvo contacto con la aeronave,2,2
12/10/2023,19:46:04,3,2,4,1,1,22.559803,-110.972058,65 km al oeste de Port Jennifertown,San Jose,9,12/10/2023,00:55:55,22.514487,-110.953738,66 km al oeste de North Robertmouth,San Jose,9,1,Aseguramiento de aeronave,2,3
01/05/2024,12:43:04,3,1,1,1,1,18.410251,-97.470242,99 km al oeste de Joelstad,Baja California,7,01/05/2024,02:28:22,18.371206,-97.537978,19 km al sur de North Gailhaven,Baja California,7,1,Aseguramiento de aeronave y carga,1,3
22/11/2023,08:08:13,1,2,1,1,2,24.164966,-94.390445,20 km al este de North Jenniferville,El Salvador,2,22/11/2023,19:48:31,24.204917,-94.381604,13 km al oeste de Chaneyfurt,El Salvador,2,2,No se tuvo contacto con la aeronave,1,2
14/04/2024,10:45:44,3,4,3,1,1,27.518344,-97.348766,58 km al norte de Vasquezland,Monterrey,9,14/04/2024,16:08:23,27.594828,-97.378316,46 km al oeste de Gardnerbury,Monterrey,9,1,Identificación de aeronave sin contacto,2,1
09/11/2023,22:33:31,3,4,1,1,2,29.998373,-113.549291,96 km al oeste de South Josephburgh,Belmopan,3,09/11/2023,22:30:43,29.947312,-113.450273,93 km al norte de Pattersonbury,Belmopan,3,1,Aseguramiento de aeronave y detención de dos personas,1,2
28/11/2023,18:07:26,1,4,2,1,1,25.870553,-115.590031,47 km al norte de Jimmymouth,Belmopan,4,28/11/2023,14:42:39,25.951256,-115.608519,86 km al este de New Reneeport,Belmopan,4,1,Identificación de aeronave sin contacto,1,4
10/07/2023,03:29:25,1,3,3,1,2,21.381998,-94.12184,73 km al norte de Lake Frank,Querétaro,10,10/07/2023,14:52:43,21.283565,-94.142065,61 km al norte de West Patriciaberg,Querétaro,10,1,No se tuvo contacto con la aeronave,2,1
27/05/2024,21:57:48,2,1,3,1,2,29.951799,-109.997536,98 km al oeste de West Samuelburgh,CDMX,10,27/05/2024,21:41:30,29.902412,-110.081347,40 km al oeste de Taylorbury,CDMX,10,2,No se tuvo contacto con la aeronave,1,4
31/12/2023,17:03:19,2,1,1,1,1,19.782642,-98.539892,57 km al sur de Davidsonville,Durango,4,31/12/2023,16:33:46,19.762255,-98.536455,21 km al este de Lake Johnshire,Durango,4,2,Aseguramiento de aeronave y detención de dos personas,1,3
20/02/2024,09:53:28,1,3,2,2,2,18.184483,-108.743462,75 km al oeste de Kevinfort,El Salvador,8,20/02/2024,21:08:52,18.171407,-108.750383,27 km al sur de New Brandon,El Salvador,8,1,Identificación de aeronave sin contacto,2,3
09/07/2023,11:48:50,3,4,4,1,2,24.799147,-101.153784,64 km al sur de Frazierbury,Monterrico,5,09/07/2023,11:25:18,24.824281,-101.067186,65 km al oeste de Jamesmouth,Monterrico,5,2,Aseguramiento de aeronave y detención de dos personas,2,2
28/10/2023,20:29:47,2,1,4,2,2,29.390714,-94.581846,40 km al oeste de Parrishville,CDMX,7,28/10/2023,21:20:44,29.478787,-94.669609,46 km al sur de North Ryanmouth,CDMX,7,2,Aseguramiento de aeronave y detención de dos personas,2,1
14/08/2023,21:30:35,3,4,3,1,1,19.049948,-104.274159,74 km al oeste de Port Jameshaven,Tamaulipas,4,14/08/2023,13:52:07,19.016462,-104.227754,75 km al este de East Jamesshire,Tamaulipas,4,1,Aseguramiento de aeronave y detención de dos personas,2,1
02/07/2023,04:21:59,1,4,3,2,1,23.249155,-96.807799,49 km al este de West Jeffreyland,Sonora,10,02/07/2023,19:56:27,23.212292,-96.866814,79 km al norte de Patriciabury,Sonora,10,2,Aseguramiento de aeronave y detención de dos personas,2,4
24/01/2024,09:35:03,1,4,4,2,2,28.30721,-103.02283,70 km al oeste de Jessicaton,Querétaro,7,24/01/2024,16:04:06,28.37043,-103.072081,50 km al este de Brianmouth,Querétaro,7,1,Aseguramiento de aeronave y detención de dos personas,2,4
26/08/2023,06:52:42,1,2,3,1,1,28.613727,-115.382016,11 km al sur de North Ashley,Zacatecas,5,26/08/2023,21:06:17,28.628884,-115.309582,88 km al sur de Lake Robert,Zacatecas,5,1,Aseguramiento de aeronave y detención de dos personas,1,3
07/09/2023,05:59:48,2,4,1,1,2,28.962696,-86.673578,44 km al norte de Jordanport,Belmopan,2,07/09/2023,03:58:17,28.952219,-86.596316,90 km al oeste de South Mitchell,Belmopan,2,1,No se tuvo contacto con la aeronave,2,4
08/09/2023,13:11:30,1,2,4,1,1,26.768283,-94.07721,31 km al norte de North Sean,Villahermosa,9,08/09/2023,01:00:25,26.726941,-94.035133,97 km al sur de Port Sabrina,Villahermosa,9,1,No se tuvo contacto con la aeronave,1,3
11/12/2023,22:29:43,3,2,2,1,2,27.902208,-94.878443,37 km al sur de Lake Susan,Cambutal,10,11/12/2023,03:05:05,27.814891,-94.973018,99 km al norte de Christinafurt,Cambutal,10,2,Identificación de aeronave sin contacto,2,4
11/12/2023,20:14:54,1,3,4,1,2,29.722114,-93.592345,97 km al norte de Port Sierraton,Zacatecas,2,11/12/2023,15:59:31,29.738709,-93.583967,63 km al sur de Port Amyshire,Zacatecas,2,2,Aseguramiento de aeronave y detención de dos personas,2,1
30/12/2023,12:58:59,1,1,3,2,1,26.249098,-110.225672,43 km al oeste de Ericberg,Zacatecas,9,30/12/2023,06:47:36,26.21459,-110.316822,10 km al oeste de Mayside,Zacatecas,9,1,Identificación de aeronave sin contacto,2,4
23/08/2023,07:06:08,1,4,2,2,1,27.647638,-95.957148,25 km al norte de Port Christina,Tamaulipas,3,23/08/2023,03:05:23,27.644735,-95.88215,51 km al sur de East Richard,Tamaulipas,3,2,Identificación de aeronave sin contacto,1,4
11/03/2024,03:41:21,2,2,3,2,2,28.073383,-114.037656,26 km al norte de Port Michael,San Jose,2,11/03/2024,23:55:43,28.047916,-114.001855,13 km al este de South Daniel,San Jose,2,2,Aseguramiento de aeronave y carga,2,2
09/03/2024,12:54:36,1,1,3,1,2,26.70651,-87.26209,52 km al oeste de Lake Lindsaybury,Sinaloa,9,09/03/2024,20:41:42,26.644548,-87.345673,18 km al oeste de Robertberg,Sinaloa,9,2,Aseguramiento de aeronave y detención de dos personas,1,4
26/02/2024,01:29:48,3,2,3,2,2,29.988917,-93.168404,88 km al oeste de North Ronald,CDMX,4,26/02/2024,15:08:45,30.026229,-93.163756,12 km al sur de Port James,CDMX,4,2,No se tuvo contacto con la aeronave,1,1
22/10/2023,11:54:02,3,2,2,2,1,29.260059,-114.050888,28 km al oeste de Georgeborough,Tepic,9,22/10/2023,11:05:53,29.249671,-113.964147,49 km al norte de South Debra,Tepic,9,2,Aseguramiento de aeronave y carga,1,4
05/07/2023,22:51:59,3,3,1,1,1,17.852959,-110.628454,16 km al norte de Petersonmouth,Veracruz,8,05/07/2023,03:55:27,17.944696,-110.636481,70 km al oeste de Michaelstad,Veracruz,8,2,Identificación de aeronave sin contacto,1,2
30/01/2024,16:32:46,2,2,1,2,2,26.428938,-98.463183,15 km al oeste de Rhondaland,Tamaulipas,8,30/01/2024,20:54:55,26.476155,-98.535049,88 km al este de South Brettside,Tamaulipas,8,2,No se tuvo contacto con la aeronave,2,1
08/12/2023,13:17:36,3,3,4,2,1,27.311297,-87.411927,99 km al sur de Brianborough,Aguascalientes,8,08/12/2023,20:25:03,27.31986,-87.339366,81 km al sur de Murphyfurt,Aguascalientes,8,1,Identificación de aeronave sin contacto,1,3
22/09/2023,03:54:36,1,3,3,2,1,25.471929,-99.259069,35 km al sur de Port Zacharyside,Tamaulipas,7,22/09/2023,05:53:59,25.527946,-99.218613,44 km al este de Owensstad,Tamaulipas,7,2,Aseguramiento de aeronave,2,2
01/06/2024,21:27:28,2,4,3,1,2,21.844344,-112.307465,90 km al oeste de Smithshire,Cambutal,5,01/06/2024,18:25:39,21.875815,-112.345345,25 km al este de South Thomasberg,Cambutal,5,1,Aseguramiento de aeronave,2,4
16/05/2024,11:07:23,3,1,1,1,1,27.509161,-109.486179,80 km al oeste de Christophershire,Monterrico,5,16/05/2024,20:36:57,27.58549,-109.458491,48 km al sur de North Christopher,Monterrico,5,2,Aseguramiento de aeronave y carga,1,4
21/04/2024,13:49:25,1,3,3,2,2,26.134198,-98.226691,57 km al sur de Amandafort,Sinaloa,2,21/04/2024,19:49:34,26.206344,-98.280835,71 km al este de East Deanside,Sinaloa,2,1,Aseguramiento de aeronave y carga,2,2
11/03/2024,10:26:24,2,1,1,1,1,21.683986,-116.956999,12 km al oeste de New Jessicaside,CDMX,7,11/03/2024,04:24:39,21.645291,-116.860785,50 km al norte de West Cindy,CDMX,7,1,Identificación de aeronave sin contacto,2,1
24/07/2023,22:31:31,3,3,4,1,2,26.15631,-110.481069,54 km al norte de North Kelly,Hermosillo,2,24/07/2023,14:51:01,26.208731,-110.418838,43 km al oeste de Pattersonburgh,Hermosillo,2,1,No se tuvo contacto con la aeronave,1,4
11/03/2024,04:06:08,3,3,1,2,2,20.094358,-109.626892,13 km al norte de Smithside,Querétaro,6,11/03/2024,20:31:42,20.046593,-109.616172,30 km al este de Lake Brandonmouth,Querétaro,6,1,Aseguramiento de aeronave,1,1
01/01/2024,10:57:27,3,3,4,2,1,24.367466,-87.842749,64 km al oeste de West Beverlymouth,Hermosillo,10,01/01/2024,11:03:38,24.336987,-87.838051,18 km al sur de Port Davidbury,Hermosillo,10,1,Aseguramiento de aeronave,1,1
24/09/2023,18:13:47,1,3,1,1,2,30.572536,-108.028756,80 km al oeste de North Johnbury,Zacatecas,5,24/09/2023,23:12:15,30.569948,-107.981556,71 km al oeste de East Debra,Zacatecas,5,2,Aseguramiento de aeronave y detención de dos personas,2,3
15/01/2024,12:13:53,3,3,3,2,2,28.974631,-109.680161,41 km al sur de Terriville,Punta Espada,8,15/01/2024,17:15:37,29.036693,-109.735699,15 km al sur de Williamshire,Punta Espada,8,2,Identificación de aeronave sin contacto,2,1
22/09/2023,13:18:35,3,1,3,2,1,24.502328,-86.924154,88 km al norte de Lake Timothy,Tepic,10,22/09/2023,06:49:21,24.509095,-87.007457,41 km al sur de West Heather,Tepic,10,2,No se tuvo contacto con la aeronave,1,2
09/04/2024,21:12:18,2,3,3,1,2,25.286644,-114.71647,48 km al norte de Rodgersfort,Zacatecas,8,09/04/2024,17:29:40,25.385817,-114.686244,68 km al sur de North Calebburgh,Zacatecas,8,2,Aseguramiento de aeronave y detención de dos personas,2,2
08/11/2023,11:24:15,1,3,2,2,1,28.129966,-116.055213,93 km al sur de Elizabethville,Hermosillo,2,08/11/2023,19:08:13,28.209071,-116.101641,82 km al norte de Choibury,Hermosillo,2,2,No se tuvo contacto con la aeronave,1,3
19/07/2023,06:40:41,3,4,1,2,1,29.810558,-113.900876,57 km al este de South Danielview,San Jose,8,19/07/2023,21:05:22,29.884905,-113.967455,66 km al oeste de Lake Jill,San Jose,8,2,Identificación de aeronave sin contacto,1,1
12/08/2023,20:18:25,1,2,3,2,1,29.421699,-112.277653,68 km al este de Port Sabrinaton,Guadalajara,1,12/08/2023,19:36:58,29.356405,-112.317342,82 km al oeste de East Jason,Guadalajara,1,1,Aseguramiento de aeronave y detención de dos personas,1,4
26/05/2024,03:00:18,2,3,4,2,2,27.443783,-108.685714,30 km al este de North Antonio,Guadalajara,2,26/05/2024,10:35:08,27.539215,-108.60774,82 km al sur de North Nicole,Guadalajara,2,1,Identificación de aeronave sin contacto,1,3
06/05/2024,23:42:56,3,3,1,2,1,19.561313,-104.900465,21 km al oeste de South John,Monterrico,2,06/05/2024,18:10:40,19.490168,-104.81865,97 km al norte de Wellsville,Monterrico,2,2,Aseguramiento de aeronave,1,1
19/06/2024,11:13:00,3,1,1,1,1,22.071352,-89.754048,32 km al sur de West Ricardo,Monterrico,4,19/06/2024,19:43:23,22.017739,-89.72975,72 km al norte de West Louis,Monterrico,4,2,Aseguramiento de aeronave y carga,2,4
14/08/2023,22:47:15,2,2,2,1,2,26.114721,-91.839742,20 km al oeste de Taylorland,Sinaloa,1,14/08/2023,03:04:16,26.181103,-91.921159,85 km al norte de Elliottland,Sinaloa,1,1,Identificación de aeronave sin contacto,1,1
29/03/2024,07:40:15,2,1,4,1,1,18.848365,-89.580743,78 km al sur de Port Jocelynport,San Jose,5,29/03/2024,03:04:11,18.921573,-89.499415,63 km al norte de Campbellfurt,San Jose,5,2,Aseguramiento de aeronave,1,1
11/06/2024,18:44:22,1,3,1,2,1,22.614068,-107.201984,78 km al oeste de Santiagoberg,Monterrico,4,11/06/2024,22:48:42,22.524925,-107.110089,10 km al este de New Craigside,Monterrico,4,2,Aseguramiento de aeronave y carga,2,3
19/01/2024,12:50:16,1,1,1,1,1,24.482287,-88.849333,63 km al norte de Port Lindsay,Durango,6,19/01/2024,19:01:57,24.382881,-88.940596,25 km al norte de North Matthewfurt,Durango,6,2,Aseguramiento de aeronave y carga,2,3
10/10/2023,02:46:08,1,2,3,2,2,27.702392,-108.72855,99 km al sur de Cruzborough,Culiacán,6,10/10/2023,09:11:07,27.636505,-108.638003,89 km al este de South Brenda,Culiacán,6,2,Identificación de aeronave sin contacto,1,2
30/10/2023,11:39:42,2,4,3,2,1,21.627735,-100.878598,92 km al este de West Susan,Tamaulipas,2,30/10/2023,09:17:11,21.649337,-100.940837,33 km al norte de Jordanshire,Tamaulipas,2,2,Identificación de aeronave sin contacto,1,1
16/09/2023,23:43:16,3,3,2,2,2,26.026616,-111.969999,92 km al sur de West Anthonyshire,Punta Espada,8,16/09/2023,02:38:08,25.973463,-111.993119,93 km al oeste de Kaneberg,Punta Espada,8,1,Aseguramiento de aeronave,2,1
27/01/2024,19:16:21,3,1,3,1,2,21.54355,-100.274074,23 km al norte de New Williambury,Aguascalientes,6,27/01/2024,21:29:18,21.559909,-100.33211,52 km al este de New Andrew,Aguascalientes,6,1,Aseguramiento de aeronave,1,3
07/08/2023,03:26:12,3,4,1,1,2,23.096757,-112.368291,75 km al este de Thompsonville,Sinaloa,3,07/08/2023,10:23:24,23.007374,-112.413343,36 km al este de Port Jacquelineland,Sinaloa,3,1,Aseguramiento de aeronave,2,3
20/03/2024,13:11:57,2,4,4,2,1,24.920008,-113.614002,79 km al este de West Francesfort,Sonora,9,20/03/2024,03:30:10,24.824254,-113.660336,93 km al este de Lake Peterview,Sonora,9,1,No se tuvo contacto con la aeronave,1,2
16/07/2023,22:07:56,1,2,2,2,2,18.247022,-90.093639,77 km al oeste de New Jenniferhaven,CDMX,9,16/07/2023,06:14:04,18.34445,-90.045029,68 km al este de Hughesmouth,CDMX,9,1,Identificación de aeronave sin contacto,2,2
22/12/2023,22:30:19,2,1,2,2,1,18.982412,-114.85257,57 km al oeste de Padillastad,Aguascalientes,6,22/12/2023,19:36:06,18.9831,-114.892072,58 km al oeste de Richardshire,Aguascalientes,6,1,Aseguramiento de aeronave y detención de dos personas,2,1
13/11/2023,00:42:17,3,1,3,1,1,26.985577,-95.443508,13 km al este de North Mitchellborough,Guadalajara,4,13/11/2023,18:15:09,26.998074,-95.463327,24 km al norte de Port Dawn,Guadalajara,4,2,No se tuvo contacto con la aeronave,1,4
03/04/2024,00:56:18,3,4,2,1,1,25.376722,-113.718991,40 km al sur de Davidland,Sinaloa,4,03/04/2024,13:44:55,25.416169,-113.664159,46 km al oeste de Lake Troy,Sinaloa,4,2,Aseguramiento de aeronave y detención de dos personas,2,3
18/11/2023,09:16:51,2,1,3,1,2,27.990453,-115.715221,12 km al sur de Jillfort,Cambutal,8,18/11/2023,03:43:02,27.965859,-115.69034,15 km al norte de Port Tanya,Cambutal,8,1,Identificación de aeronave sin contacto,1,3
17/11/2023,05:09:51,2,4,1,2,2,24.186358,-115.726041,39 km al norte de Lake Claudiaborough,Tamaulipas,9,17/11/2023,01:21:47,24.148166,-115.718666,30 km al oeste de Harrisport,Tamaulipas,9,2,Aseguramiento de aeronave y carga,2,1
20/03/2024,06:54:31,3,4,1,1,1,21.659014,-86.468542,24 km al oeste de Kelleybury,Hermosillo,3,20/03/2024,01:36:05,21.717941,-86.479745,85 km al norte de West Manuel,Hermosillo,3,1,No se tuvo contacto con la aeronave,1,2
28/08/2023,04:51:47,1,1,4,2,2,29.546102,-113.214225,24 km al sur de Port Samantha,Culiacán,4,28/08/2023,16:02:51,29.603741,-113.183163,82 km al oeste de Walkerton,Culiacán,4,2,Aseguramiento de aeronave,1,4
18/07/2023,22:22:37,2,4,1,2,2,22.120278,-93.022114,85 km al sur de East Destiny,Culiacán,2,18/07/2023,16:09:40,22.197773,-92.970436,81 km al oeste de Lake Taylorside,Culiacán,2,1,Aseguramiento de aeronave y carga,2,3
29/04/2024,11:25:20,1,2,2,2,1,29.651451,-108.563822,14 km al este de Alyssaville,Tamaulipas,2,29/04/2024,09:13:50,29.721435,-108.49452,24 km al norte de Jonesmouth,Tamaulipas,2,1,Aseguramiento de aeronave y carga,2,4
25/06/2024,08:55:08,1,3,4,1,2,21.991224,-88.047996,29 km al este de Stevenville,Querétaro,10,25/06/2024,07:46:32,21.944174,-88.08156,81 km al sur de Browntown,Querétaro,10,2,Aseguramiento de aeronave y detención de dos personas,2,4
18/01/2024,22:20:04,3,1,3,2,1,21.421045,-90.818306,60 km al este de Bateschester,Durango,3,18/01/2024,06:01:10,21.399554,-90.791546,71 km al oeste de Avilaport,Durango,3,1,Identificación de aeronave sin contacto,2,3
29/10/2023,00:40:13,2,4,3,1,1,30.065541,-89.013891,94 km al norte de Port James,Culiacán,4,29/10/2023,01:46:22,29.995903,-89.110073,27 km al oeste de Port Veronicashire,Culiacán,4,1,Identificación de aeronave sin contacto,2,2
10/12/2023,13:57:25,1,4,1,1,1,23.639134,-94.296438,90 km al oeste de East Travisburgh,Baja California,2,10/12/2023,15:31:08,23.625885,-94.348001,35 km al este de Ramseymouth,Baja California,2,2,Identificación de aeronave sin contacto,1,2
13/05/2024,05:19:34,2,2,2,1,2,21.892408,-97.739604,68 km al sur de New Andrew,CDMX,4,13/05/2024,03:22:20,21.837978,-97.658614,20 km al norte de Port Christymouth,CDMX,4,2,Identificación de aeronave sin contacto,2,1
07/09/2023,16:18:32,2,4,4,2,2,28.026212,-116.232723,76 km al oeste de Vasquezberg,El Salvador,3,07/09/2023,16:27:13,27.926431,-116.299674,21 km al este de Heatherside,El Salvador,3,2,No se tuvo contacto con la aeronave,2,1
04/01/2024,18:36:38,1,3,2,1,1,19.508329,-100.400381,11 km al norte de East Mark,Querétaro,10,04/01/2024,08:41:09,19.432595,-100.356177,49 km al sur de Andreabury,Querétaro,10,1,No se tuvo contacto con la aeronave,2,3
25/12/2023,15:12:22,3,4,3,1,1,17.536166,-105.979189,75 km al oeste de North Christophershire,Belmopan,9,25/12/2023,19:02:47,17.557778,-105.879431,15 km al norte de Isaiahtown,Belmopan,9,2,Aseguramiento de aeronave y carga,1,4
03/12/2023,00:59:38,2,3,1,1,2,21.90145,-91.366109,35 km al oeste de Donnamouth,Aguascalientes,10,03/12/2023,15:17:26,21.866834,-91.380374,90 km al este de Davismouth,Aguascalientes,10,1,Aseguramiento de aeronave,2,2
